city,time,product_line,unit_price,quantity,tax_5%,total,payment,customer_type,gender,rating,cogs,gross_income
naypyitaw,2019-04-03 15:44:00,electronic_accessories,30.24,1,1.512,31.752,cash,normal,female,8.4,30.24,1.512
naypyitaw,2019-04-03 20:39:00,food_and_beverages,98.7,8,39.48,829.08,cash,member,female,7.6,789.6,39.48
naypyitaw,2019-05-01 12:40:00,fashion_accessories,31.9,1,1.595,33.495,ewallet,member,female,9.1,31.9,1.595
naypyitaw,2019-05-01 19:48:00,health_and_beauty,78.89,7,27.6115,579.8415,ewallet,normal,female,7.5,552.23,27.6115
naypyitaw,2019-05-01 20:30:00,fashion_accessories,76.06,3,11.409,239.589,credit card,normal,female,9.8,228.18,11.409
naypyitaw,2019-05-01 20:54:00,fashion_accessories,27.38,6,8.214,172.494,credit card,normal,male,7.9,164.28,8.214
naypyitaw,2019-05-02 10:17:00,food_and_beverages,47.27,6,14.181,297.801,cash,member,female,8.8,283.62,14.181
naypyitaw,2019-05-02 10:41:00,health_and_beauty,98.21,3,14.7315,309.3615,credit card,member,female,7.8,294.63,14.7315
naypyitaw,2019-05-02 19:05:00,fashion_accessories,69.33,2,6.933,145.593,ewallet,member,male,9.7,138.66,6.933
naypyitaw,2019-05-02 19:57:00,health_and_beauty,68.6,10,34.3,720.3,cash,member,female,9.1,686.0,34.3
naypyitaw,2019-05-03 13:44:00,home_and_lifestyle,12.12,10,6.06,127.26,credit card,member,female,8.4,121.2,6.06
naypyitaw,2019-05-03 14:31:00,sports_and_travel,83.06,7,29.071,610.491,ewallet,normal,female,4.0,581.42,29.071
naypyitaw,2019-05-03 16:24:00,food_and_beverages,78.31,10,39.155,822.255,ewallet,member,female,6.6,783.1,39.155
naypyitaw,2019-05-03 17:07:00,fashion_accessories,44.22,5,11.055,232.155,credit card,member,female,8.6,221.1,11.055
naypyitaw,2019-05-03 18:02:00,health_and_beauty,65.31,7,22.8585,480.0285,credit card,member,male,4.2,457.17,22.8585
naypyitaw,2019-06-01 12:12:00,fashion_accessories,81.68,4,16.336,343.056,cash,normal,female,9.1,326.72,16.336
naypyitaw,2019-06-01 12:46:00,food_and_beverages,89.48,10,44.74,939.54,credit card,normal,male,9.6,894.8,44.74
naypyitaw,2019-06-02 10:22:00,food_and_beverages,52.42,1,2.621,55.041,credit card,normal,female,6.3,52.42,2.621
naypyitaw,2019-06-02 10:42:00,food_and_beverages,99.42,4,19.884,417.564,ewallet,member,female,7.5,397.68,19.884
naypyitaw,2019-06-02 14:24:00,health_and_beauty,28.5,8,11.4,239.4,cash,member,female,6.6,228.0,11.4
naypyitaw,2019-06-02 17:20:00,fashion_accessories,96.98,4,19.396,407.316,ewallet,member,male,9.4,387.92,19.396
naypyitaw,2019-06-02 18:44:00,home_and_lifestyle,35.81,5,8.9525,188.0025,ewallet,member,male,7.9,179.05,8.9525
naypyitaw,2019-06-02 20:05:00,health_and_beauty,89.75,1,4.4875,94.2375,credit card,normal,male,6.6,89.75,4.4875
naypyitaw,2019-06-03 13:29:00,home_and_lifestyle,37.0,1,1.85,38.85,credit card,normal,male,7.9,37.0,1.85
naypyitaw,2019-07-01 12:28:00,sports_and_travel,68.12,1,3.406,71.526,ewallet,member,female,6.8,68.12,3.406
naypyitaw,2019-07-01 12:37:00,food_and_beverages,27.22,3,4.083,85.743,cash,normal,male,7.3,81.66,4.083
naypyitaw,2019-07-01 17:36:00,home_and_lifestyle,21.82,10,10.91,229.11,cash,member,female,7.1,218.2,10.91
naypyitaw,2019-07-02 11:36:00,home_and_lifestyle,16.67,7,5.8345,122.5245,ewallet,normal,male,7.4,116.69,5.8345
naypyitaw,2019-07-02 12:23:00,fashion_accessories,60.41,8,24.164,507.444,ewallet,normal,female,9.6,483.28,24.164
naypyitaw,2019-07-02 13:05:00,electronic_accessories,65.94,4,13.188,276.948,credit card,member,male,6.9,263.76,13.188
naypyitaw,2019-07-02 14:15:00,sports_and_travel,10.17,1,0.5085,10.6785,cash,member,male,5.9,10.17,0.5085
naypyitaw,2019-07-02 14:27:00,health_and_beauty,58.95,10,29.475,618.975,ewallet,normal,male,8.1,589.5,29.475
naypyitaw,2019-07-02 14:38:00,electronic_accessories,40.86,8,16.344,343.224,credit card,normal,female,6.5,326.88,16.344
naypyitaw,2019-07-02 17:55:00,fashion_accessories,43.46,6,13.038,273.798,ewallet,member,female,8.5,260.76,13.038
naypyitaw,2019-07-02 17:59:00,fashion_accessories,86.13,2,8.613,180.873,cash,normal,male,8.2,172.26,8.613
naypyitaw,2019-07-02 18:23:00,food_and_beverages,16.48,6,4.944,103.824,ewallet,normal,female,9.9,98.88,4.944
naypyitaw,2019-07-03 10:23:00,electronic_accessories,22.21,6,6.663,139.923,credit card,normal,male,8.6,133.26,6.663
naypyitaw,2019-07-03 14:53:00,fashion_accessories,16.45,4,3.29,69.09,ewallet,normal,female,5.6,65.8,3.29
naypyitaw,2019-07-03 16:54:00,electronic_accessories,84.07,4,16.814,353.094,ewallet,normal,male,4.4,336.28,16.814
naypyitaw,2019-07-03 20:37:00,food_and_beverages,99.79,2,9.979,209.559,ewallet,normal,male,8.0,199.58,9.979
naypyitaw,2019-08-01 11:42:00,home_and_lifestyle,55.57,3,8.3355,175.0455,credit card,member,male,5.9,166.71,8.3355
naypyitaw,2019-08-01 13:48:00,home_and_lifestyle,45.38,4,9.076,190.596,credit card,normal,female,8.7,181.52,9.076
naypyitaw,2019-08-01 14:11:00,fashion_accessories,12.78,1,0.639,13.419,ewallet,normal,male,9.5,12.78,0.639
naypyitaw,2019-08-01 15:57:00,food_and_beverages,68.54,8,27.416,575.736,ewallet,member,female,8.5,548.32,27.416
naypyitaw,2019-08-01 16:17:00,fashion_accessories,31.73,9,14.2785,299.8485,credit card,normal,female,5.9,285.57,14.2785
naypyitaw,2019-08-01 19:09:00,food_and_beverages,24.31,3,3.6465,76.5765,credit card,member,male,4.3,72.93,3.6465
naypyitaw,2019-08-01 19:38:00,food_and_beverages,72.88,9,32.796,688.716,cash,member,female,4.0,655.92,32.796
naypyitaw,2019-08-01 20:08:00,fashion_accessories,51.89,7,18.1615,381.3915,cash,member,female,4.5,363.23,18.1615
naypyitaw,2019-08-02 12:52:00,sports_and_travel,64.97,5,16.2425,341.0925,credit card,member,female,6.5,324.85,16.2425
naypyitaw,2019-08-02 13:00:00,fashion_accessories,97.21,10,48.605,1020.705,credit card,member,female,8.7,972.1,48.605
naypyitaw,2019-08-02 13:12:00,health_and_beauty,37.15,7,13.0025,273.0525,credit card,member,female,7.7,260.05,13.0025
naypyitaw,2019-08-03 10:29:00,electronic_accessories,15.28,5,3.82,80.22,cash,normal,female,9.6,76.4,3.82
naypyitaw,2019-08-03 16:43:00,health_and_beauty,81.3,6,24.39,512.19,ewallet,normal,female,5.3,487.8,24.39
naypyitaw,2019-08-03 16:53:00,food_and_beverages,43.27,2,4.327,90.867,ewallet,normal,male,5.7,86.54,4.327
naypyitaw,2019-08-03 17:11:00,health_and_beauty,46.26,6,13.878,291.438,credit card,normal,female,9.5,277.56,13.878
naypyitaw,2019-08-03 20:01:00,fashion_accessories,37.55,10,18.775,394.275,credit card,normal,female,9.3,375.5,18.775
naypyitaw,2019-08-03 20:15:00,food_and_beverages,17.04,4,3.408,71.568,ewallet,member,male,7.0,68.16,3.408
naypyitaw,2019-09-01 11:40:00,electronic_accessories,96.37,7,33.7295,708.3195,cash,normal,male,6.0,674.59,33.7295
naypyitaw,2019-09-01 12:07:00,home_and_lifestyle,15.8,10,7.9,165.9,cash,normal,female,7.8,158.0,7.9
naypyitaw,2019-09-01 13:45:00,sports_and_travel,95.44,10,47.72,1002.12,cash,normal,female,5.2,954.4,47.72
naypyitaw,2019-09-01 13:46:00,fashion_accessories,49.32,6,14.796,310.716,ewallet,normal,female,7.1,295.92,14.796
naypyitaw,2019-09-01 14:20:00,fashion_accessories,49.04,9,22.068,463.428,credit card,member,male,8.6,441.36,22.068
naypyitaw,2019-09-02 10:00:00,fashion_accessories,64.26,7,22.491,472.311,cash,normal,male,5.7,449.82,22.491
naypyitaw,2019-09-02 10:02:00,food_and_beverages,21.58,1,1.079,22.659,ewallet,normal,male,7.2,21.58,1.079
naypyitaw,2019-09-02 10:25:00,food_and_beverages,21.08,3,3.162,66.402,cash,member,female,7.3,63.24,3.162
naypyitaw,2019-09-02 13:11:00,electronic_accessories,12.45,6,3.735,78.435,cash,normal,female,4.1,74.7,3.735
naypyitaw,2019-09-02 17:15:00,home_and_lifestyle,15.95,6,4.785,100.485,credit card,member,female,5.1,95.7,4.785
naypyitaw,2019-09-02 18:58:00,health_and_beauty,84.61,10,42.305,888.405,credit card,normal,male,8.8,846.1,42.305
naypyitaw,2019-09-03 10:17:00,sports_and_travel,48.91,5,12.2275,256.7775,cash,member,male,6.6,244.55,12.2275
naypyitaw,2019-09-03 11:23:00,food_and_beverages,98.97,9,44.5365,935.2665,cash,member,female,6.7,890.73,44.5365
naypyitaw,2019-09-03 15:36:00,fashion_accessories,16.28,1,0.814,17.094,cash,normal,male,5.0,16.28,0.814
naypyitaw,2019-09-03 18:21:00,electronic_accessories,75.91,6,22.773,478.233,cash,normal,female,8.7,455.46,22.773
naypyitaw,2019-10-01 10:31:00,sports_and_travel,83.14,7,29.099,611.079,credit card,normal,female,6.6,581.98,29.099
naypyitaw,2019-10-01 11:34:00,electronic_accessories,74.79,5,18.6975,392.6475,cash,member,male,4.9,373.95,18.6975
naypyitaw,2019-10-01 17:16:00,food_and_beverages,50.49,9,22.7205,477.1305,cash,member,male,5.4,454.41,22.7205
naypyitaw,2019-10-02 13:56:00,fashion_accessories,73.38,7,25.683,539.343,cash,member,female,9.5,513.66,25.683
naypyitaw,2019-10-02 15:43:00,health_and_beauty,33.47,2,3.347,70.287,ewallet,normal,female,6.7,66.94,3.347
naypyitaw,2019-10-02 20:51:00,electronic_accessories,78.13,10,39.065,820.365,cash,member,female,4.4,781.3,39.065
naypyitaw,2019-10-03 12:39:00,health_and_beauty,81.95,10,40.975,860.475,credit card,member,male,6.0,819.5,40.975
naypyitaw,2019-10-03 15:06:00,home_and_lifestyle,35.79,9,16.1055,338.2155,credit card,member,female,5.1,322.11,16.1055
naypyitaw,2019-10-03 17:38:00,fashion_accessories,45.74,3,6.861,144.081,credit card,normal,male,6.5,137.22,6.861
naypyitaw,2019-11-01 14:29:00,sports_and_travel,87.16,2,8.716,183.036,credit card,member,female,9.7,174.32,8.716
naypyitaw,2019-11-01 20:10:00,food_and_beverages,36.77,7,12.8695,270.2595,cash,member,female,7.4,257.39,12.8695
naypyitaw,2019-11-02 15:42:00,food_and_beverages,89.2,10,44.6,936.6,credit card,normal,male,4.4,892.0,44.6
naypyitaw,2019-11-02 16:19:00,fashion_accessories,62.12,10,31.06,652.26,cash,normal,male,5.9,621.2,31.06
naypyitaw,2019-11-02 18:38:00,home_and_lifestyle,86.69,5,21.6725,455.1225,ewallet,member,male,9.4,433.45,21.6725
naypyitaw,2019-11-03 13:37:00,food_and_beverages,46.77,6,14.031,294.651,cash,normal,male,6.0,280.62,14.031
naypyitaw,2019-11-03 16:07:00,sports_and_travel,34.56,7,12.096,254.016,credit card,member,male,7.3,241.92,12.096
naypyitaw,2019-11-03 18:58:00,health_and_beauty,29.67,7,10.3845,218.0745,credit card,member,female,8.1,207.69,10.3845
naypyitaw,2019-12-01 12:02:00,sports_and_travel,57.12,7,19.992,419.832,credit card,member,male,6.5,399.84,19.992
naypyitaw,2019-12-01 16:18:00,home_and_lifestyle,97.5,10,48.75,1023.75,ewallet,normal,male,8.0,975.0,48.75
naypyitaw,2019-12-02 14:45:00,food_and_beverages,87.1,10,43.55,914.55,credit card,member,female,9.9,871.0,43.55
naypyitaw,2019-12-02 17:49:00,fashion_accessories,52.35,1,2.6175,54.9675,cash,member,male,4.0,52.35,2.6175
naypyitaw,2019-12-03 16:30:00,food_and_beverages,94.26,4,18.852,395.892,cash,member,male,8.6,377.04,18.852
naypyitaw,2019-12-03 19:39:00,food_and_beverages,55.04,7,19.264,404.544,ewallet,member,male,5.2,385.28,19.264
naypyitaw,2019-12-03 19:58:00,health_and_beauty,41.5,4,8.3,174.3,credit card,normal,male,8.2,166.0,8.3
naypyitaw,2019-12-03 20:04:00,home_and_lifestyle,46.22,4,9.244,194.124,credit card,normal,male,6.2,184.88,9.244
naypyitaw,2019-12-03 20:36:00,electronic_accessories,30.61,6,9.183,192.843,cash,normal,male,9.3,183.66,9.183
